id,Longitud,Latitud,2023_011,2023_012,2023_013,2023_010,2023_021,2023_022,2023_023,2023_020,2023_031,2023_032,2023_033,2023_030,2023_041,2023_042,2023_043,2023_040,2023_051,2023_052,2023_053,2023_050
0,-58.33350002765656,-34.333500027656555,14.326908111572266,9.891922950744627,12.425773620605469,12.221672058105469,14.33276081085205,10.822904586791992,10.322678565979004,11.93350315093994,8.561995506286621,15.758000373840332,48.97935104370117,25.224929809570312,53.48128509521485,49.08586502075195,47.53979110717773,50.03564834594727,55.58594512939453,57.41069412231445,74.90613555908203,63.03012466430664
1,-58.0,-34.333500027656555,17.18881607055664,12.03668212890625,17.998592376708984,15.81417751312256,16.969532012939453,11.405362129211426,8.544488906860352,12.575173377990724,6.109516143798828,9.78667449951172,32.104339599609375,16.51966667175293,38.74134826660156,34.53493118286133,34.18452835083008,35.82027053833008,41.88587951660156,44.77879333496094,69.04363250732422,52.4556999206543
2,-58.33350002765656,-34.0,25.66800308227539,17.063371658325195,27.33599090576172,23.48418235778809,31.22805404663086,20.98358917236328,15.60356330871582,23.10517692565918,11.114398956298828,14.254804611206056,47.94512939453125,25.196401596069336,56.26335906982422,51.323368072509766,48.30294799804688,51.963226318359375,61.793094635009766,62.16491317749024,86.49676513671875,70.6788558959961
3,-58.0,-34.0,27.658668518066406,18.2822380065918,26.33430290222168,24.164077758789062,27.82787322998047,18.55721473693848,14.604364395141602,20.738779067993164,10.763275146484377,13.965280532836914,40.96064758300781,22.511377334594727,50.50904083251953,45.287071228027344,41.88253402709961,45.89288330078125,49.49324798583984,50.56275939941406,78.28556823730469,60.05488204956055
4,-57.666499972343445,-34.333500027656555,17.572914123535156,16.39910888671875,19.598182678222656,17.91291046142578,17.978076934814453,11.414068222045898,8.093326568603516,12.80957317352295,5.485232353210449,7.685493946075439,19.94224548339844,11.324902534484863,30.93572235107422,28.39458656311035,28.95891571044922,29.42974090576172,42.77075958251953,46.775184631347656,66.66241455078125,52.54019165039063
5,-57.33350002765656,-34.333500027656555,17.617610931396484,10.636710166931152,11.099299430847168,13.05275821685791,10.967695236206056,6.875616073608398,4.799359798431396,7.743856906890869,3.24115252494812,5.977704048156738,33.776893615722656,14.959174156188965,47.417701721191406,42.87080764770508,41.35327911376953,43.88059616088867,58.31889724731445,60.26093673706055,78.69076538085938,66.17408752441406
6,-57.666499972343445,-34.0,21.710590362548828,13.589303016662598,20.62223052978516,18.704627990722656,24.653640747070312,15.770794868469238,11.260974884033203,17.654720306396484,7.676467895507813,7.133808135986328,32.79749298095703,16.415328979492188,45.78764724731445,41.15121078491211,38.14228057861328,41.6937141418457,49.56681823730469,52.09034729003906,75.25851440429688,59.49726486206055
7,-57.33350002765656,-34.0,14.404461860656738,8.617018699645996,14.488238334655762,12.56727123260498,16.247404098510742,9.907903671264648,6.825275897979736,11.291259765625,4.585239410400391,12.243528366088867,61.85765075683594,27.378124237060547,76.77641296386719,65.31829833984375,58.81853103637695,66.97107696533203,77.80878448486328,78.1020736694336,91.5959243774414,82.79560089111328
8,-57.666499972343445,-33.666499972343445,13.745342254638672,8.828038215637207,16.251789093017578,13.048500061035156,18.88103675842285,11.956672668457031,9.245349884033203,13.654995918273926,6.691079139709473,10.40212631225586,55.03165435791016,25.041297912597656,66.16310119628906,56.79884338378906,51.39033508300781,58.11742782592773,56.20832824707031,56.06735229492188,83.14512634277344,65.7210693359375
9,-58.0,-33.666499972343445,23.775745391845703,15.458535194396973,25.91071319580078,21.85034370422364,26.282867431640625,16.816694259643555,13.047234535217283,19.120481491088867,9.484302520751951,13.696675300598145,56.32542419433594,27.46417617797852,69.41706848144531,59.75543975830078,54.65586471557617,61.276123046875,60.62803649902344,60.32918930053711,86.84371185302734,69.83396911621094
10,-58.33350002765656,-33.666499972343445,24.047813415527344,16.204208374023438,25.5283145904541,22.042957305908203,25.95966911315918,17.313026428222656,12.780065536499023,19.105981826782227,9.144295692443848,17.53946876525879,58.09917449951172,29.223501205444336,67.04985046386719,58.432884216308594,53.74030303955078,59.74101257324219,61.96966171264648,61.7926025390625,86.7384262084961,70.70146179199219
11,-58.33350002765656,-33.333500027656555,8.939900398254395,7.012837409973145,22.820703506469727,13.24371337890625,22.39097595214844,15.613081932067873,12.329605102539062,17.095623016357422,8.732324600219727,7.076072216033936,46.74451446533203,21.68624687194824,54.9477767944336,47.57210540771485,43.50508117675781,48.67498779296875,45.64862823486328,45.88484954833984,79.3312759399414,57.676734924316406
12,-58.0,-33.333500027656555,9.63665008544922,7.176038265228271,22.30503463745117,13.33813762664795,21.3548641204834,13.518174171447754,18.25500869750977,17.670373916625977,16.43421173095703,11.784242630004885,53.99879455566406,28.26358985900879,64.00249481201172,54.72799301147461,50.66287612915039,56.464454650878906,51.144508361816406,49.7878303527832,82.21377563476562,61.73144912719727
13,-58.33350002765656,-32.66650000214577,19.46539878845215,14.497784614562988,17.72037124633789,17.243738174438477,16.40572166442871,14.04707145690918,13.916954040527344,14.852270126342772,11.69552993774414,17.855716705322266,45.69004440307617,25.745256423950195,47.52206802368164,43.363189697265625,43.82558441162109,44.90361404418945,49.99547576904297,51.3530158996582,71.84841918945312,58.18766403198242
14,-58.33350002765656,-33.00000002980232,12.746169090270996,9.283403396606444,22.309722900390625,15.022666931152344,18.64826393127441,14.531298637390137,12.807984352111816,15.509267807006836,9.11501693725586,12.699298858642578,58.9551887512207,27.95645904541016,62.6104736328125,53.52083587646485,50.05092239379883,55.39407730102539,53.39439392089844,52.56240081787109,83.143310546875,63.68207550048828
15,-58.0,-33.00000002980232,11.8855562210083,8.211763381958008,16.69029426574707,12.40536880493164,14.520063400268556,11.821533203125,16.485584259033203,14.117879867553713,14.535778999328612,14.278836250305176,57.141563415527344,29.571075439453125,57.21557235717773,48.37233352661133,46.22249221801758,50.60346603393555,46.86690521240234,44.80782699584961,80.6856460571289,58.202884674072266
